0.2500610501	0.0000000000
0.2500610501	0.0002442002
0.2500610501	0.0004884005
0.2500610501	0.0007326007
0.2500610501	0.0009768010
0.2500610501	0.0012210012
0.2500610501	0.0014652015
0.2500610501	0.0017094017
0.2500610501	0.0019536020
0.2500610501	0.0021978022
0.2500610501	0.0024420024
0.2500610501	0.0026862027
0.2500610501	0.0029304029
0.2500610501	0.0031746032
0.2500610501	0.0034188034
0.2500610501	0.0036630037
0.2500610501	0.0039072039
0.2500610501	0.0041514042
0.2500610501	0.0043956044
0.2500610501	0.0046398046
0.2500610501	0.0048840049
0.2500610501	0.0051282051
0.2500610501	0.0053724054
0.2500610501	0.0056166056
0.2500610501	0.0058608059
0.2500610501	0.0061050061
0.2500610501	0.0063492063
0.2500610501	0.0065934066
0.2500610501	0.0068376068
0.2500610501	0.0070818071
0.2500610501	0.0073260073
0.2500610501	0.0075702076
0.2500610501	0.0078144078
0.2500610501	0.0080586081
0.2500610501	0.0083028083
0.2500610501	0.0085470085
0.2500610501	0.0087912088
0.2500610501	0.0090354090
0.2500610501	0.0092796093
0.2500610501	0.0095238095
0.2500610501	0.0097680098
0.2500610501	0.0100122100
0.2500610501	0.0102564103
0.2500610501	0.0105006105
0.2500610501	0.0107448107
0.2500610501	0.0109890110
0.2500610501	0.0112332112
0.2500610501	0.0114774115
0.2500610501	0.0117216117
0.2500610501	0.0119658120
0.2500610501	0.0122100122
0.2500610501	0.0124542125
0.2500610501	0.0126984127
0.2500610501	0.0129426129
0.2500610501	0.0131868132
0.2500610501	0.0134310134
0.2500610501	0.0136752137
0.2500610501	0.0139194139
0.2500610501	0.0141636142
0.2500610501	0.0144078144
0.2500610501	0.0146520147
0.2500610501	0.0148962149
0.2500610501	0.0151404151
0.2500610501	0.0153846154
0.2500610501	0.0156288156
0.2500610501	0.0158730159
0.2500610501	0.0161172161
0.2500610501	0.0163614164
0.2500610501	0.0166056166
0.2500610501	0.0168498168
0.2500610501	0.0170940171
0.2500610501	0.0173382173
0.2500610501	0.0175824176
0.2500610501	0.0178266178
0.2500610501	0.0180708181
0.2500610501	0.0183150183
0.2500610501	0.0185592186
0.2500610501	0.0188034188
0.2500610501	0.0190476190
0.2500610501	0.0192918193
0.2500610501	0.0195360195
0.2500610501	0.0197802198
0.2500610501	0.0200244200
0.2500610501	0.0202686203
0.2500610501	0.0205128205
0.2500610501	0.0207570208
0.2500610501	0.0210012210
0.2500610501	0.0212454212
0.2500610501	0.0214896215
0.2500610501	0.0217338217
0.2500610501	0.0219780220
0.2500610501	0.0222222222
0.2500610501	0.0224664225
0.2500610501	0.0227106227
0.2500610501	0.0229548230
0.2500610501	0.0231990232
0.2500610501	0.0234432234
0.2500610501	0.0236874237
0.2500610501	0.0239316239
0.2500610501	0.0241758242
0.2500610501	0.0244200244
0.2500610501	0.0246642247
0.2500610501	0.0249084249
0.2500610501	0.0251526252
0.2500610501	0.0253968254
0.2500610501	0.0256410256
0.2500610501	0.0258852259
0.2500610501	0.0261294261
0.2500610501	0.0263736264
0.2500610501	0.0266178266
0.2500610501	0.0268620269
0.2500610501	0.0271062271
0.2500610501	0.0273504274
0.2500610501	0.0275946276
0.2500610501	0.0278388278
0.2500610501	0.0280830281
0.2500610501	0.0283272283
0.2500610501	0.0285714286
0.2500610501	0.0288156288
0.2500610501	0.0290598291
0.2500610501	0.0293040293
0.2500610501	0.0295482295
0.2500610501	0.0297924298
0.2500610501	0.0300366300
0.2500610501	0.0302808303
0.2500610501	0.0305250305
0.2500610501	0.0307692308
0.2500610501	0.0310134310
0.2500610501	0.0312576313
0.2500610501	0.0315018315
0.2500610501	0.0317460317
0.2500610501	0.0319902320
0.2500610501	0.0322344322
0.2500610501	0.0324786325
0.2500610501	0.0327228327
0.2500610501	0.0329670330
0.2500610501	0.0332112332
0.2500610501	0.0334554335
0.2500610501	0.0336996337
0.2500610501	0.0339438339
0.2500610501	0.0341880342
0.2500610501	0.0344322344
